# EPA eGRID2023 data file, PLNT23 extract. 17 USC 105.
# Plants in AZNM, CAMX, ERCT, RFCE, RFCW, SRVC. Columns: orispl, subregion, net_gen_mwh, co2_tons.
orispl,subregion,net_gen_mwh,co2_tons
61053,RFCW,4749,0
59019,RFCW,3039,0
62592,RFCW,538622,0
58416,RFCW,622926,0
55066,RFCW,481609,0
54731,RFCW,14.000999999999999,25.969000000000001
7763,RFCW,243933,155917.859
59986,RFCW,1716,0
65494,RFCW,7118,4238.8639999999996
59260,RFCW,5840,4238.8649999999998
58795,RFCW,695,0
7948,RFCW,43174.002,28446.003000000001
56878,RFCW,207844,0
61267,RFCW,130,102.65
60253,RFCW,3726,0
61054,RFCW,14004,0
59483,RFCW,3940,0
59479,RFCW,1186,0
60251,RFCW,2824,0
66415,RFCW,207,0
66366,RFCW,663,0
59770,RFCW,3087,0
59481,RFCW,4194,0
59480,RFCW,847,0
59478,RFCW,770,0
66367,RFCW,986,0
59482,RFCW,5103,0
60252,RFCW,2734,0
66416,RFCW,4025,0
59424,RFCW,10843,0
59823,RFCW,3186,0
991,RFCW,5282044,2043489.274
990,RFCW,2899758.9989999998,1865493.79
994,RFCW,4658633.0010000002,5335171.3449999997
65702,RFCW,213315,0
64230,RFCW,814217,0
54995,RFCW,663048,1062571.361
10397,RFCW,229324,74290.554999999993
58615,RFCW,12223,0
59834,RFCW,1521,0
58552,RFCW,14892,0
58556,RFCW,14994,0
58553,RFCW,12892,0
59989,RFCW,1598,0
56464,RFCW,17016,1E-3
59990,RFCW,1792,0
63389,RFCW,1152079,0
60864,RFCW,6273,0
59984,RFCW,1573,0
55502,RFCW,8578210,3766926.9750000001
58703,RFCW,4017,0
56465,RFCW,26738,0
58496,RFCW,1692,0
65069,RFCW,10575,0
63861,RFCW,24365,0
58178,RFCW,25,0
59180,RFCW,2259,0
1005,RFCW,394661.00099999999,0
58770,RFCW,9591,0
60238,RFCW,8817,0
57112,RFCW,205121,0
57115,RFCW,234266,0
57177,RFCW,172814,0
57109,RFCW,399004,0
57628,RFCW,311947,0
61756,RFCW,607454,0
6213,RFCW,4284455,5075282.1440000003
997,RFCW,1427182,1608225.203
60047,RFCW,1460,0
55229,RFCW,149775,100945.4
59808,RFCW,3463,0
59981,RFCW,1268,0
59983,RFCW,1605,0
1007,RFCW,1272819,565360.65
998,RFCW,14231,0
62918,RFCW,5507,0
61333,RFCW,3368,0
56463,RFCW,21722,0
999,RFCW,19959,0
59854,RFCW,8021,0
63852,RFCW,19387.39,7058.4639999999999
63922,RFCW,20100,7357.7520000000004
63921,RFCW,34085,12971.87
63924,RFCW,16502.61,5830.5709999999999
60239,RFCW,8972,0
1037,RFCW,1,0.98
64246,RFCW,17811,0
64250,RFCW,5351,0
60046,RFCW,2069,0
55096,RFCW,232045,0
54926,RFCW,30542,0
64854,RFCW,389281,0
65400,RFCW,121022,82042.021999999997
50240,RFCW,143637.50200000001,0
6085,RFCW,1551105.024,1947620.7169999999
61799,RFCW,7444,0
7335,RFCW,13559,10282.379000000001
64247,RFCW,17524,0
64252,RFCW,3315,0
62770,RFCW,10641,0
62791,RFCW,12944,0
61729,RFCW,13272,0
64553,RFCW,401969,0
6166,RFCW,2493652,3388565.6609999998
58942,RFCW,3704,0
58953,RFCW,3266,0
62891,RFCW,287122,0
58063,RFCW,510249,333215.87199999997
50903,RFCW,16833.38,7096.8919999999998
59982,RFCW,1691,0
62766,RFCW,12347,0
63213,RFCW,1919,0
59987,RFCW,1493,0
57794,RFCW,4996115,1997907.71
63801,RFCW,32401,0
61885,RFCW,5404,0
55364,RFCW,2948492,1298346.098
60410,RFCW,5613,0
62790,RFCW,1565,0
63137,RFCW,2873,0
62305,RFCW,9044,0
63929,RFCW,93458,0
989,RFCW,18236,0
59861,RFCW,3832,0
54925,RFCW,6120.9939999999997,0
50733,RFCW,1217968,0
50366,RFCW,87246.195000000007,28763.788
58797,RFCW,793,0
58577,RFCW,9041,0
55111,RFCW,568920,435142.62
61334,RFCW,2207,0
57842,RFCW,426598,267618.065
65068,RFCW,1850,0
58796,RFCW,560,0
55224,RFCW,83325,70675.736999999994
1040,RFCW,17160.18,27186.064999999999
55259,RFCW,2825923,1205240.6939999999
57862,RFCW,649922,0
55148,RFCW,58907,39326.012999999999
59425,RFCW,53401.000999999997,0
65027,RFCW,2588,0
1353,RFCW,1172392,697438.37100000004
57399,RFCW,460634.00099999999,0
6018,RFCW,2215274,2727244.9019999998
61744,RFCW,1352,0
56872,RFCW,539328.99899999995,0
55198,RFCW,457178,312598.93099999998
64343,RFCE,1660,0
64502,RFCE,2446,0
10678,RFCE,658054,566874.65300000005
61282,RFCE,49701,27857.919000000002
62629,RFCE,4024,0
62628,RFCE,2958,0
58252,RFCE,1464,0
62876,RFCE,2481,0
54795,RFCE,49606.22,0
60681,RFCE,22823,0
62407,RFCE,1677,0
60662,RFCE,3380,0
60663,RFCE,3376,0
63072,RFCE,3778,0
59026,RFCE,983,0
61519,RFCW,12879,0
60664,RFCE,3083,0
60665,RFCE,3135,0
60666,RFCE,3090,0
60667,RFCE,2996,0
62074,RFCE,2819,0
67404,RFCW,98,0
6565,RFCE,0,151.87700000000001
62332,RFCE,12051,0
63323,RFCE,3826,0
63910,RFCE,159750,0
65281,RFCE,8981,0
61915,RFCE,362,0
602,RFCE,1035289,1351803.8559999999
54832,RFCE,650811,327846.01199999999
65945,RFCE,2226,116.889
64647,RFCE,3371,0
64606,RFCE,3560,0
60036,RFCE,2710,0
60029,RFCE,1526,0
59842,RFCE,5880,0
66536,RFCE,2444,0
66537,RFCE,2432,0
66538,RFCE,2243,0
66539,RFCE,2269,0
56846,RFCE,4162428,1766362.051
6011,RFCE,14983751,0
60353,RFCE,3345,0
58207,RFCE,97039.270999999993,62152.296000000002
1571,RFCE,690674.00199999998,515207.68300000002
60465,RFCE,2423,0
62720,RFCE,3961,0
59743,RFCE,1791,0
60737,RFCE,7622,0
65130,RFCE,3792,0
60668,RFCE,3406,0
1574,RFCE,1829380.9990000001,0
1563,RFCE,2153,1784.252
57300,RFCW,166976,0
1567,RFCE,19707,0
1572,RFCE,287763.99800000002,218294.28
10693,RFCE,2876.8,92.94
56571,RFCE,25093,2E-3
1580,RFCE,0,372.78899999999999
4257,RFCE,0,447.75799999999998
60089,RFCE,1459,0
60849,RFCE,2825,0
67297,RFCE,1444,0
59147,RFCW,86154,0
66499,RFCE,2622,0
62043,RFCE,2848,0
61552,RFCW,20561,0
58904,RFCW,111412,0
63253,RFCW,1189,0
63496,RFCW,3563,0
66160,RFCE,3439,0
66162,RFCE,3481,0
61738,RFCE,2448,0
60847,RFCE,1689,0
61794,RFCE,9978,0
63089,RFCE,3674,0
59851,RFCE,138880,0
60708,RFCE,1996,0
1554,RFCE,68129,119310.202
58463,RFCE,7637,0
65324,RFCE,2302,0
66819,RFCE,656,0
64608,RFCE,3884,0
61465,RFCE,2538,0
61358,RFCE,2082,0
58015,RFCE,2273,0
58014,RFCE,5109,0
66655,RFCE,634,0
66652,RFCE,761,0
66653,RFCE,647,0
66654,RFCE,568,0
66656,RFCE,636,0
65984,RFCE,1058,0
65983,RFCE,1338,0
65982,RFCE,981,0
58243,RFCE,1455,0
58239,RFCE,1562,0
60302,RFCE,4202671,1822263.0530000001
64602,RFCE,2632,0
60735,RFCE,25547,0
65340,RFCE,4059,0
65339,RFCE,3977,0
64180,RFCE,3848,0
64689,RFCE,4394,0
60496,RFCE,2322,0
62910,RFCE,1686,0
64604,RFCE,2449,0
65610,RFCE,3671,0
65611,RFCE,1842,0
62323,RFCE,2155,0
64241,RFCE,2941,1469.7049999999999
58408,RFCW,32800,0
64645,RFCE,1972,0
57646,RFCE,2380,0
67397,RFCE,1271,0
58246,RFCE,22066,0
60820,RFCW,2346,0
50657,RFCE,283452,281058.87800000003
61608,RFCE,2771,0
1573,RFCE,0,517.1
57758,RFCW,17815,0
56668,RFCE,175490,0
62208,RFCE,6821,0
61890,RFCE,335.99,763.05799999999999
64790,RFCE,3025,0
65357,RFCE,3351,0
65358,RFCE,4172,0
63237,RFCE,3415,0
64642,RFCE,3102,0
64643,RFCE,3616,0
57879,RFCE,1512,0
1556,RFCE,246864.00200000001,168177.94899999999
61185,RFCE,1931,0
1557,RFCE,1807,2413.8719999999998
63903,RFCW,8051,0
64646,RFCE,3401,0
60447,RFCE,498,0
58631,RFCE,2622,0
66203,RFCE,34955,0
58241,RFCE,1683,0
7835,RFCE,213740,131559.965
65756,RFCE,1828,0
59811,RFCE,14569,0
57240,RFCW,23397,0
57239,RFCW,93587,0
65359,RFCW,3451,0
63654,RFCE,1934,0
6391,RFCE,79,71.863
65612,RFCE,2566,0
60669,RFCE,3405,0
62331,RFCE,3957,0
62912,RFCE,17183,0
63525,RFCW,2632,0
63526,RFCW,2828,0
63524,RFCW,2942,0
63523,RFCW,2994,0
62327,RFCE,8078,0
66770,RFCE,1324,0
67270,RFCE,2611,0
60461,RFCE,2624,0
63904,RFCE,3117,0
64690,RFCE,43525,0
60096,RFCE,1576,0
62405,RFCE,3459,0
56038,RFCE,75471,23012.476999999999
59749,RFCE,2437,0
58329,RFCE,5093,0
67145,RFCE,12274,0
63075,RFCE,2814,0
1564,RFCE,2904,12159.089
65960,RFCE,29,0
65961,RFCE,956,0
10629,RFCE,291267,135007.21299999999
63085,RFCE,3100,0
63289,RFCE,689,0
64644,RFCE,2740,0
56680,RFCE,15447.005999999999,633.60500000000002
59220,RFCE,4424853,1819271.2050000001
63512,RFCE,3542,0
60604,RFCE,18914,0
61391,RFCW,207891,102476.871
1753,RFCW,31392.995999999999,0
7821,RFCW,1072,0
7820,RFCW,99551,0
50251,RFCW,288836.15000000002,5060.7839999999997
1754,RFCW,15336,0
1776,RFCW,30237,0
1760,RFCW,3776,0
1821,RFCW,5359,0
1868,RFCW,2382,2191.3429999999998
6369,RFCW,592,695.68600000000004
6000,RFCW,18640118,0
1751,RFCW,233648.00700000001,0
64097,RFCW,26898,0
61392,RFCW,490463.00099999999,244494.446
62815,RFCW,193675,0
10656,RFCW,4961.0010000000002,0
65497,RFCW,1121,0
65498,RFCW,2678,0
1777,RFCW,9754,0
58103,RFCW,67026,0
1856,RFCW,2657,0
55460,RFCW,7416392,2890081.6069999998
1772,RFCW,125510,25616.374
1778,RFCW,25179.999,0
1750,RFCW,977,1014.0890000000001
1780,RFCW,32746,0
1761,RFCW,6098,0
1848,RFCW,27726.999,0
1781,RFCW,51404,0
64251,RFCW,9081,0
1865,RFCW,162729.00099999999,0
59574,RFCW,31622,0
1855,RFCW,208,145.001
59853,RFCW,6646,0
1785,RFCW,6045,0
1786,RFCW,29795,0
63444,SRVC,5076,0
63447,SRVC,8561,0
63445,SRVC,8297,0
62660,SRVC,8888,0
64478,SRVC,7466,0
63448,SRVC,8127,0
62661,SRVC,3520,0
64271,SRVC,4582,0
63446,SRVC,6722,0
61195,SRVC,3836,0
63296,SRVC,2272,0
65819,SRVC,3692,0
63979,SRVC,4418,0
59534,SRVC,8263,0
61525,SRVC,9069,0
63225,SRVC,2938,0
58344,SRVC,8887,0
63383,SRVC,7507,0
62621,SRVC,9703,0
64238,SRVC,7800,0
59795,SRVC,7438,0
60288,SRVC,3956,0
64169,SRVC,215845,0
56339,SRVC,33,36.993000000000002
56263,SRVC,59,120.452
58806,SRVC,9102,0
59901,SRVC,10786,0
62054,SRVC,8585,0
59516,SRVC,24480,0
58730,SRVC,5925,0
59115,SRVC,3944,0
59497,SRVC,9066,0
58731,SRVC,8738,0
58867,SRVC,7143,0
58701,SRVC,37759,0
57994,SRVC,35575,0
59474,SRVC,30265,0
58828,SRVC,9650,0
58492,SRVC,5683,0
64510,SRVC,3968,0
58801,SRVC,2875,0
62623,SRVC,9577,0
58315,SRVC,8990,0
66605,SRVC,7340,0
62136,SRVC,10131,0
2706,SRVC,3878967.997,1598661.7930000001
59566,SRVC,7169,0
59694,SRVC,9238,0
60982,SRVC,9298,0
62096,SRVC,4418,0
58732,SRVC,4882,0
60313,SRVC,9605,0
62340,SRVC,192141,0
63332,SRVC,8402,0
60634,SRVC,9621,0
54801,SRVC,4590,0
58792,SRVC,35405,0
59930,SRVC,8176,0
59706,SRVC,8752,0
60627,SRVC,10343,0
62603,SRVC,10269,0
59127,SRVC,10269,0
61527,SRVC,7782,0
59517,SRVC,8329,0
59828,SRVC,8821,0
60144,SRVC,5421,0
66700,SRVC,8555,0
61194,SRVC,9029,0
60782,SRVC,4900,0
60369,SRVC,7484,0
59038,SRVC,5352,0
60601,SRVC,10681,0
63976,SRVC,149976,0
61528,SRVC,9178,0
65502,SRVC,10424,0
61351,SRVC,3853,0
58955,SRVC,5762,0
59567,SRVC,9113,0
59488,SRVC,8411,0
59887,SRVC,27623,0
66602,SRVC,9422,0
59511,SRVC,5977,0
65503,SRVC,7306,0
8042,SRVC,8487941,6118977.46
58314,SRVC,6798,0
63836,SRVC,7911,0
59515,SRVC,7878,0
60881,SRVC,1736,0
64175,SRVC,8682,0
58843,SRVC,6462,0
59173,SRVC,7688,0
59039,SRVC,3135,0
64174,SRVC,4654,0
58667,SRVC,8746,0
60401,SRVC,9280,0
61158,SRVC,8549,0
61561,SRVC,103712,0
58868,SRVC,9053,0
62101,SRVC,8844,0
61283,SRVC,8920,0
2707,SRVC,116109,1176.8
58605,SRVC,9327,0
64192,SRVC,8766,0
61157,SRVC,8913,0
58349,SRVC,9200,0
61352,SRVC,9550,0
58807,SRVC,8756,0
59996,SRVC,28599,0
59154,SRVC,7749,0
60623,SRVC,100243,0
66710,SRVC,9033,0
2719,SRVC,40302,0
64910,SRVC,21233,0
62822,SRVC,99089,0
61218,SRVC,9859,0
64820,SRVC,3960,0
59762,SRVC,7692,0
6014,SRVC,15658076,0
2720,SRVC,3819419,1607244.5419999999
61693,SRVC,93724,0
58735,SRVC,5952,0
61512,SRVC,100912,0
60636,SRVC,9369,0
62240,SRVC,7923,0
1016,SRVC,19663.338,0
64002,SRVC,10885,0
2783,SRVC,0,146.75
60402,SRVC,9621,0
59451,SRVC,3177,0
59711,SRVC,7934,0
59439,SRVC,7623,0
57687,SRVC,1248,0
65107,SRVC,139514,0
62330,SRVC,9909,0
64535,SRVC,44368,0
59966,SRVC,20985,0
59499,SRVC,9005,0
50244,SRVC,108153,14540.227000000001
60882,SRVC,7536,0
59017,SRVC,7093,0
63016,SRVC,7464,0
62873,SRVC,4005,0
59156,SRVC,9103,0
60178,SRVC,8253,0
58849,SRVC,3741,0
56553,SRVC,1,12.331
60800,SRVC,3122,0
66055,SRVC,5455,0
2743,SRVC,9945,0
60135,SRVC,8315,0
58311,SRVC,8604,0
62601,SRVC,3725,0
64176,SRVC,6998,0
58722,SRVC,9418,0
59100,SRVC,9236,0
59508,SRVC,8759,0
56340,SRVC,11,32.338000000000001
61011,SRVC,140678,0
59899,SRVC,10071,0
58675,SRVC,7965,0
62693,SRVC,5762,0
62168,SRVC,7060,0
58674,SRVC,8962,0
65817,SRVC,6470,0
57029,SRVC,640854,392152.386
2721,SRVC,5244807,4068163.747
59929,SRVC,8100,0
59213,SRVC,9448,0
66711,SRVC,9751,0
59937,SRVC,9649,0
60146,SRVC,9668,0
67172,SRVC,18139,0
57896,SRVC,43537,0
59818,SRVC,2219,0
59944,SRVC,145736,0
60188,SRVC,8722,0
66712,SRVC,11481,0
62600,SRVC,9803,0
61882,SRVC,3357,0
60637,SRVC,40555,0
56546,SRVC,0,2.532
59663,SRVC,5853,0
60965,SRVC,9574,0
63293,SRVC,4509,0
61658,SRVC,637,0
60199,SRVC,3332,0
62167,SRVC,9641,0
2722,SRVC,136463,0
10525,SRVC,309663,4338.0450000000001
60635,SRVC,9141,0
59914,SRVC,8761,0
59548,SRVC,23670,0
59561,SRVC,9098,0
62678,SRVC,134912,0
65584,SRVC,3543,0
63346,SRVC,3460,0
60403,SRVC,8038,0
59117,SRVC,41250,0
57334,SRVC,1447,0
57336,SRVC,796,0
57335,SRVC,810,0
54887,SRVC,5,2.2709999999999999
2723,SRVC,3729478,1612624.345
59126,SRVC,8527,0
57436,SRVC,12290,0
61581,SRVC,9198,0
60179,SRVC,9422,0
61403,SRVC,9455,0
61088,SRVC,8670,0
58874,SRVC,8506,0
59968,SRVC,519101,0
58952,SRVC,8430,0
58346,SRVC,9240,0
58453,SRVC,5193,0
58844,SRVC,28505,0
50189,SRVC,344124.45,22211.463
59429,SRVC,8293,0
59102,SRVC,8985,0
56548,SRVC,5,40.912999999999997
59376,SRVC,3291,0
60599,SRVC,5475,0
58879,SRVC,7984,0
60131,SRVC,5552,0
66718,SRVC,4375,0
64363,SRVC,9580,0
63732,SRVC,5568,0
62996,SRVC,3047,0
63377,SRVC,8124,0
59956,SRVC,2555,0
59955,SRVC,3043,0
60161,SRVC,7001,0
63789,SRVC,7384,0
59189,SRVC,3765,0
59562,SRVC,8890,0
57606,SRVC,213,161.85599999999999
59778,SRVC,81156,0
61781,SRVC,9601,0
66371,SRVC,4121,0
59042,SRVC,3163,0
58725,SRVC,8884,0
59164,SRVC,77329,0
60136,SRVC,9377,0
62662,SRVC,5871,0
63733,SRVC,9884,0
58859,SRVC,7159,0
60997,SRVC,19322,0
59549,SRVC,7371,0
60400,SRVC,9271,0
59552,SRVC,3401,0
59551,SRVC,6404,0
59646,SRVC,8793,0
59406,SRVC,2933,0
59052,SRVC,6436,0
59333,SRVC,2400,0
54895,SRVC,124087,0
58318,SRVC,1453,0
62798,SRVC,224167,0
61089,SRVC,9190,0
59951,SRVC,35815,0
58726,SRVC,8737,0
59514,SRVC,8985,0
64527,SRVC,8984,0
58808,SRVC,8375,0
60370,SRVC,8377,0
62487,SRVC,7790,0
61031,SRVC,9339,0
60147,SRVC,9482,0
64050,SRVC,1284,0
60624,SRVC,88091,0
59563,SRVC,9056,0
2745,SRVC,4571,0
59579,SRVC,3791,0
58802,SRVC,2251,0
59708,SRVC,9021,0
59912,SRVC,6205,0
63693,SRVC,4328,0
59103,SRVC,9311,0
58331,SRVC,8553,0
2718,SRVC,80759,154136.07800000001
59426,SRVC,9112,0
55599,SRVC,16767,0
60633,SRVC,3911,0
61127,SRVC,6024,0
58866,SRVC,7218,0
59641,SRVC,8894,0
2756,SRVC,226842,0
61758,SRVC,20985.72,1E-3
57629,SRVC,43,42.137999999999998
59642,SRVC,9096,0
62669,SRVC,47785,0
56954,SRVC,0,100.202
60359,SRVC,8148,0
56262,SRVC,26.001000000000001,114.411
58673,SRVC,9001,0
60480,SRVC,2881,0
65505,SRVC,6654,0
65506,SRVC,10117,0
64385,SRVC,10727,0
58957,SRVC,8450,0
59518,SRVC,28026,0
56549,SRVC,0,36.993000000000002
58487,SRVC,4795,0
59148,SRVC,9329,0
64450,SRVC,10696,0
60181,SRVC,13225,0
63076,SRVC,141008,0
2709,SRVC,6465378,2773017.8450000002
60121,SRVC,3365,0
62539,SRVC,2624,0
63566,SRVC,18354,0
60209,SRVC,9052,0
58943,SRVC,33335,0
64508,SRVC,3617,0
64512,SRVC,267,0
61877,SRVC,9840,0
59512,SRVC,7335,0
60415,SRVC,10184,0
59337,SRVC,5959,0
6015,SRVC,8609278,0
63975,SRVC,10353,0
64144,SRVC,177833,0
63299,SRVC,3640,0
10258,SRVC,3043,0
62951,SRVC,103155,0
63974,SRVC,6793,0
58332,SRVC,7830,0
61255,SRVC,8834,0
60577,SRVC,9095,0
60157,SRVC,7022,0
60207,SRVC,9878,0
65552,SRVC,8671,0
60384,SRVC,8254,0
63024,SRVC,20738,0
60778,SRVC,9263,0
59829,SRVC,10418,0
56059,SRVC,0,0.49
57196,SRVC,0,12.576000000000001
56260,SRVC,32,106.244
54896,SRVC,114267.999,0
10550,SRVC,2908,0
59997,SRVC,31200,0
63812,SRVC,89330,0
59163,SRVC,7529,0
59487,SRVC,9643,0
63695,SRVC,4336,0
58623,SRVC,35927,0
61256,SRVC,8804,0
61883,SRVC,1770,0
64640,SRVC,1930,0
60312,SRVC,8756,0
66989,SRVC,2295,0
56550,SRVC,0,2.0419999999999998
59510,SRVC,8410,0
59564,SRVC,9314,0
54618,SRVC,62392,5324.7839999999997
60050,SRVC,2642,0
59553,SRVC,3199,0
59554,SRVC,3121,0
60055,SRVC,3349,0
60051,SRVC,3334,0
59670,SRVC,3280,0
60052,SRVC,3124,0
60540,SRVC,63289,0
61258,SRVC,3530,0
59665,SRVC,143816,0
60539,SRVC,139643,0
60149,SRVC,67265,0
59675,SRVC,8753,0
59671,SRVC,141312,0
59666,SRVC,69983,0
59667,SRVC,8642,0
59669,SRVC,96457,0
59676,SRVC,8913,0
61259,SRVC,3530,0
59542,SRVC,6508,0
61260,SRVC,3718,0
60053,SRVC,8547,0
59677,SRVC,8480,0
60398,SRVC,8966,0
59678,SRVC,68767,0
50188,SRVC,196939.55,11837.346
54656,SRVC,379752.11099999998,17319.915000000001
56962,SRVC,25162,0
61292,SRVC,5982,0
59503,SRVC,8592,0
59170,SRVC,9487,0
62329,SRVC,11010,0
60784,SRVC,9636,0
60290,SRVC,9737,0
65553,SRVC,8907,0
50254,SRVC,173717.48,22337.670999999998
60180,SRVC,9959,0
59565,SRVC,8840,0
59527,SRVC,27494,0
59796,SRVC,8622,0
61219,SRVC,9401,0
59051,SRVC,3314,0
58803,SRVC,2870,0
58840,SRVC,5248.9979999999996,0
65554,SRVC,9656,0
60397,SRVC,8611,0
59507,SRVC,4794,0
59325,SRVC,3377702,1362850.2509999999
59125,SRVC,3905,0
61090,SRVC,8996,0
59832,SRVC,5961,0
58791,SRVC,9268,0
60578,SRVC,8681,0
2713,SRVC,3890104,1639087.7290000001
60105,SRVC,3233,0
2773,SRVC,3183,0
56551,SRVC,0,0.49
63837,SRVC,10387,0
62104,SRVC,9747,0
63449,SRVC,9277,0
60538,SRVC,8742,0
59158,SRVC,9355,0
59486,SRVC,9044,0
61091,SRVC,9467,0
59833,SRVC,8905,0
60200,SRVC,3907,0
60783,SRVC,6169,0
58333,SRVC,8265,0
58334,SRVC,7996,0
59174,SRVC,8803,0
56261,SRVC,0,4.5739999999999998
56067,SRVC,0,2.0419999999999998
63811,SRVC,110584,0
59921,SRVC,9215,0
7277,SRVC,4150,21500.670999999998
60399,SRVC,9156,0
56341,SRVC,21,60.348999999999997
59521,SRVC,8837,0
58809,SRVC,8948,0
57630,SRVC,234.999,218.85599999999999
60208,SRVC,9129,0
61347,SRVC,3980,0
2726,SRVC,90285.998999999996,0
64173,SRVC,6793,0
64516,SRVC,3794,0
64514,SRVC,3622,0
61284,SRVC,3910,0
60395,SRVC,7516,0
56342,SRVC,30,57.817
62668,SRVC,132837,0
59520,SRVC,9241,0
59575,SRVC,9273,0
59162,SRVC,9108,0
59105,SRVC,8516,0
2727,SRVC,6899395,5647232.4699999997
58335,SRVC,7688,0
59124,SRVC,5495,0
57461,SRVC,1139,0
57365,SRVC,6631,0
60416,SRVC,9634,0
57321,SRVC,1473,0
6250,SRVC,1216965,1497510.456
58350,SRVC,8938,0
60779,SRVC,9425,0
60440,SRVC,9728,0
6038,SRVC,18068372,0
58853,SRVC,9235,0
60020,SRVC,4001,0
59936,SRVC,8901,0
64117,SRVC,9536,0
59513,SRVC,18217,0
63267,SRVC,3556,0
59502,SRVC,8459,0
60579,SRVC,8994,0
10181,SRVC,4406.0010000000002,0
58336,SRVC,6602,0
61196,SRVC,8993,0
62328,SRVC,10461,0
66719,SRVC,9742,0
59576,SRVC,9573,0
61093,SRVC,8733,0
58739,SRVC,5633,0
58740,SRVC,5371,0
59577,SRVC,8067,0
2746,SRVC,7755,0
58313,SRVC,9202,0
59570,SRVC,45427,0
60417,SRVC,9635,0
59123,SRVC,6129,0
57505,SRVC,218,569.89200000000005
56343,SRVC,0,64.349999999999994
59578,SRVC,9276,0
60383,SRVC,100710,0
58649,SRVC,36018,0
64193,SRVC,8595,0
58337,SRVC,7894,0
58338,SRVC,8139,0
61405,SRVC,8996,0
60133,SRVC,9223,0
60422,SRVC,28304,0
56344,SRVC,0,3.0219999999999998
56064,SRVC,0,3.0219999999999998
61881,SRVC,4028,0
59107,SRVC,9588,0
59908,SRVC,2228,0
2728,SRVC,99571,0
66487,SRVC,8756,0
58345,SRVC,9046,0
59645,SRVC,7303,0
66986,SRVC,3712,0
59509,SRVC,6478,0
57677,SRVC,1211,0
61533,SRVC,9164,0
61610,SRVC,143954,0
56249,SRVC,92218.001999999993,58240.938000000002
56292,SRVC,76736.994000000006,47895.716999999997
61675,SRVC,43663,26175.744999999999
61676,SRVC,76362,43761.675000000003
2747,SRVC,186095,0
54894,SRVC,462493,0
58854,SRVC,9046,0
58855,SRVC,6924,0
64118,SRVC,8221,0
60408,SRVC,9201,0
60134,SRVC,3333,0
60072,SRVC,3860,0
58524,SRVC,1536,0
56688,SRVC,28058.993999999999,1186.2950000000001
58339,SRVC,8343,0
59835,SRVC,2029,0
58741,SRVC,8372,0
64119,SRVC,8221,0
62205,SRVC,9968,0
59501,SRVC,8513,0
61778,SRVC,38932,0
58531,SRVC,3074,0
58880,SRVC,8856,0
60651,SRVC,9182,0
60992,SRVC,3051,0
64683,SRVC,106957,0
58851,SRVC,8277,0
66720,SRVC,9543,0
6377,SRVC,0,20.251999999999999
61534,SRVC,3813,0
59519,SRVC,5805,0
64522,SRVC,1811,0
60600,SRVC,8845,0
61094,SRVC,10120,0
58558,SRVC,10886,0
60284,SRVC,10295,0
59999,SRVC,4992,0
66372,SRVC,10794,0
66721,SRVC,10912,0
58742,SRVC,9124,0
2729,SRVC,87283,0
58305,SRVC,1679,0
50509,SRVC,236604,0
58538,SRVC,3774,0
63692,SRVC,3036,0
62018,SRVC,2411,0
58799,SRVC,8211,0
62089,SRVC,1795,0
62128,SRVC,4186,0
62129,SRVC,3616,0
62120,SRVC,3332,0
62121,SRVC,4042,0
62122,SRVC,3911,0
62123,SRVC,1815,0
62124,SRVC,1610,0
62125,SRVC,2807,0
62126,SRVC,3508,0
62127,SRVC,4324,0
63827,SRVC,4399,0
59530,SRVC,34416,0
58856,SRVC,9090,0
65555,SRVC,9379,0
62659,SRVC,8429,0
59157,SRVC,9190,0
60030,SRVC,123558,0
63266,SRVC,3651,0
60629,SRVC,3861,0
61134,SRVC,9797,0
65106,SRVC,146840,0
61404,SRVC,9712,0
63835,SRVC,10243,0
60298,SRVC,9356,0
61978,SRVC,7545,0
56345,SRVC,0,0.98
7826,SRVC,4318637.0049999999,1845729.85
63015,SRVC,6649,0
58480,SRVC,2026,0
66373,SRVC,11054,0
59917,SRVC,8992,0
59504,SRVC,8309,0
64035,SRVC,4217,0
59533,SRVC,8163,0
58529,SRVC,2259,0
58493,SRVC,5007,0
58494,SRVC,5402,0
58495,SRVC,5908,0
56966,SRVC,2761,0
62095,SRVC,9390,0
6438,SRVC,3550,0
59506,SRVC,7307,0
58274,SRVC,7096,0
58316,SRVC,6630,0
61095,SRVC,9526,0
63381,SRVC,6417,0
66988,SRVC,3780,0
58810,SRVC,7269,0
61813,SRVC,124223,0
63017,SRVC,8055,0
59760,SRVC,6807,0
60929,SRVC,9469,0
60129,SRVC,3745,0
62131,SRVC,4037,0
62204,SRVC,4439,0
59114,SRVC,3969,0
58865,SRVC,22362,0
2730,SRVC,58641,0
65583,SRVC,3412,0
7805,SRVC,8597616.9949999992,3832982.392
65110,SRVC,4123,0
60487,SRVC,8645,0
2758,SRVC,6682,0
60165,SRVC,8099,0
58347,SRVC,9196,0
55116,SRVC,795794,502300.26500000001
60106,SRVC,9459,0
58668,SRVC,5109,0
60761,SRVC,9388,0
64511,SRVC,1618,0
59375,SRVC,3041,0
50555,SRVC,6533,6069.8469999999998
61520,SRVC,3870,0
2712,SRVC,4040825,4504462.7949999999
58340,SRVC,9119,0
61288,SRVC,8969,0
59831,SRVC,8538,0
62594,SRVC,42040,0
