# EPA eGRID2023 Revision 2 PLNT23 extract. 17 USC 105.
# Official plant population, all 27 eGRID subregions.
# Columns: orispl, subregion, net_gen_mwh (PLNGENAN), co2_tons (PLCO2AN).
# Blank PLCO2AN stored as 0 so zero-carbon plants stay in the denominator.
# Negative PLNGENAN kept (Rev 2 correction). Plants with blank PLNGENAN omitted.
# Source: egrid2023_data_rev2.xlsx PLNT23, released 2025-06-12.
orispl,subregion,net_gen_mwh,co2_tons
2980,SPSO,123474,0
2981,SPSO,227994.998,0
2982,SPSO,-53041.998,0
2984,SPSO,92832,0
2985,SPSO,309233,0
2986,SPSO,210,177.534
2987,SPSO,96711.999,0
2991,SPSO,0,0
2995,SPSO,375,343.474
3003,SPSO,140447,0
3004,SPSO,96712,0
3006,SPSO,1066440.001,88154.182
3008,SPSO,86819,66291.221
3476,SPSO,476641,301381.902
3478,SPSO,1114927,733454.707
3482,SPSO,1844004,1184451.075
3484,SPSO,1210652,815657.71
3485,SPSO,660298,422481.125
4940,SPSO,1121335,901908.475
6095,SPSO,988025,1159325.838
6138,SPSO,2065083,2491950.095
6139,SPSO,3579333,4372159.174
6141,SPSO,62844,0
6142,SPSO,253118,0
6190,SPSO,4105506,4380531.858
6193,SPSO,3211292,3800605.635
6194,SPSO,2707618,3102777.842
6195,SPSO,1943782,2099178.371
6415,SPSO,171458,0
6419,SPSO,216065.001,0
6558,SPSO,117849.9,58180.304
6768,SPSO,1359345,1603928.256
6772,SPSO,635257,834514.041
7040,SPSO,123756,0
7283,SPSO,161,131.384
7392,SPSO,578.998,1007.175
7545,SPSO,8555,0
7825,SPSO,148802,93497.191
7902,SPSO,871741,1015416.612
7903,SPSO,96115.002,63648.708
8015,SPSO,648.999,379.362
8059,SPSO,511873,296220.35
10072,SPSO,40472,38994.335
10362,SPSO,382879.29,151519.48
10488,SPSO,389008.34,31830.676
10671,SPSO,554308,757604.379
50067,SPSO,45620,78608.529
50141,SPSO,11453,0
50192,SPSO,395059,24298.246
50307,SPSO,0,0
50558,SPSO,644135,312369.865
50660,SPSO,-17931,0
51008,SPSO,0,0
52122,SPSO,137223,68288.698
54091,SPSO,877466,188730.375
54097,SPSO,378190.002,47888.428
54104,SPSO,496211.939,48053.906
55064,SPSO,1353096.04,388567.187
55065,SPSO,2085870,981072.824
55146,SPSO,3853699,1662105.442
55173,SPSO,5696264,2566120.226
55176,SPSO,2564559.74,884887.163
55225,SPSO,5621549,2510040.637
55457,SPSO,2583740,1059244.184
55463,SPSO,5026413,2297466.514
55579,SPSO,101552,0
55655,SPSO,115420,99928.398
55664,SPSO,3246242,1386600.883
56081,SPSO,64372,0
56094,SPSO,152985,0
56108,SPSO,46525,30779.719
56139,SPSO,11286,3861.951
56225,SPSO,0,0
56273,SPSO,571697,0
56283,SPSO,45956,30663.27
56293,SPSO,251492,0
56304,SPSO,192476,0
56326,SPSO,853766.999,562469.024
56328,SPSO,177190,132853.3
56335,SPSO,568497,0
56348,SPSO,283,196.562
56380,SPSO,164224,0
56404,SPSO,1836,0
56432,SPSO,643228,0
56458,SPSO,3927111,1759486.508
56489,SPSO,25202.001,17546.508
56505,SPSO,84732.999,52229
56560,SPSO,10474,0
56561,SPSO,1648,0
56562,SPSO,2559,0
56564,SPSO,3112401,3166856.139
56621,SPSO,75357,0
56648,SPSO,345071,0
56665,SPSO,187808,0
56804,SPSO,151978,0
56835,SPSO,3868,0
56836,SPSO,4085,0
56837,SPSO,8226,0
56838,SPSO,3695,0
56839,SPSO,2053,0
56905,SPSO,127735,0
56946,SPSO,21757,0
57025,SPSO,6910,4710.746
57106,SPSO,1497,0
57108,SPSO,271995,0
57258,SPSO,0,0
57261,SPSO,205560,0
57286,SPSO,141362,0
57332,SPSO,356453,0
57346,SPSO,558283,0
57358,SPSO,252817,0
57474,SPSO,10969,0
57590,SPSO,343863,0
57597,SPSO,1709.121,1341.72
57616,SPSO,294745,0
57736,SPSO,22118,0
57737,SPSO,18936,0
57738,SPSO,23038,0
57739,SPSO,22319,0
57740,SPSO,19934,0
57828,SPSO,16702,0.001
57865,SPSO,255931.002,541211.041
57866,SPSO,192543,0
57872,SPSO,44096,24862.83
57887,SPSO,56495,0
57938,SPSO,103216,0
57956,SPSO,296494,0
57973,SPSO,346496,0
57987,SPSO,377450,0
58041,SPSO,922349,0
58078,SPSO,364400,0
58108,SPSO,370557,28379.781
58125,SPSO,858,71187.895
58203,SPSO,421709,0
58209,SPSO,89320,0
58325,SPSO,215151,156763.897
58404,SPSO,23605,0
58464,SPSO,33424,0
58465,SPSO,33424,0
58474,SPSO,797468,0
58478,SPSO,183157,90693.1
58479,SPSO,4319,0
58576,SPSO,4797,0
58771,SPSO,1038931,0
58835,SPSO,934428,579642.435
58900,SPSO,975274,0
58902,SPSO,820274,0
58938,SPSO,519805,0
58939,SPSO,17575,0
58940,SPSO,35150,0
58994,SPSO,364890,0
58998,SPSO,745738,0
58999,SPSO,310445,0
59065,SPSO,383423,0
59110,SPSO,8430,0
59234,SPSO,354618,0
59244,SPSO,349571,0
59247,SPSO,1978407,0
59251,SPSO,62316,0
59284,SPSO,739758,0
59311,SPSO,720296,0
59312,SPSO,353472,0
59417,SPSO,32015,0
59460,SPSO,940111,0
59475,SPSO,1028959,0
59647,SPSO,88395,48810.591
59726,SPSO,93174,48568.047
59782,SPSO,16842.279,9517.167
59838,SPSO,200608,0
60013,SPSO,538605,0
60145,SPSO,687998,0
60152,SPSO,544747,0
60218,SPSO,493613,0
60256,SPSO,750277,0
60405,SPSO,139355,0
60406,SPSO,159310,0
60414,SPSO,1126771,0
60536,SPSO,37461,23989.711
60545,SPSO,506669,0
60574,SPSO,882820,0
60592,SPSO,921001,0
60610,SPSO,218827,0
60924,SPSO,1340,0
60991,SPSO,123081,0
61221,SPSO,379335,0
61261,SPSO,378248,0
61269,SPSO,977647,0
61270,SPSO,843980,0
61589,SPSO,7907,0
61614,SPSO,7192,0
61615,SPSO,3361,0
61616,SPSO,1376,0
61617,SPSO,4624,0
61618,SPSO,3805,0
61674,SPSO,659970,0
61681,SPSO,7253,0
61759,SPSO,18338,0
61836,SPSO,463062,0
61866,SPSO,414274,0
61869,SPSO,9146,0
61876,SPSO,827708,0
61926,SPSO,875906,0
62494,SPSO,919048,0
62642,SPSO,24258,0
62682,SPSO,8381,0
62683,SPSO,9638,0
62837,SPSO,638756,0
62871,SPSO,594920,0
63104,SPSO,806276,0
63327,SPSO,926767,0
63479,SPSO,3211975,0
63489,SPSO,676487,0
63494,SPSO,912097,0
63499,SPSO,9721,0
63500,SPSO,10683,0
63590,SPSO,920763,0
63628,SPSO,21589,0
64047,SPSO,786307,0
64172,SPSO,518375,0
64340,SPSO,15162,0
64392,SPSO,9911,0
64473,SPSO,4196,0
64524,SPSO,5181,0
64665,SPSO,3887512,0
64750,SPSO,449799,0
65511,SPSO,1035630,0
65971,SPSO,751370,0
66175,SPSO,32930,0
66248,SPSO,10683,0
66405,SPSO,53497,0
66412,SPSO,6046,0
67188,SPSO,3258,0
67487,SPSO,0,0
67507,SPSO,0,0
67514,SPSO,0,0
67518,SPSO,0,0
67519,SPSO,0,0
67520,SPSO,0,0
67526,SPSO,0,0
166,SRMV,150636,0
170,SRMV,169122,110584.027
172,SRMV,0,0
174,SRMV,39660.999,0
187,SRMV,201064,0
193,SRMV,0,0
197,SRMV,234890,0
203,SRMV,41108,28488.873
1391,SRMV,3134763.023,958867.425
1402,SRMV,575976,385836.038
1403,SRMV,8048751,4084083.447
1404,SRMV,0,0
1439,SRMV,-1089,0
1464,SRMV,268065,207565.196
2050,SRMV,0,0
2059,SRMV,90,77.322
2067,SRMV,0,0
2139,SRMV,2489.001,1573.793
3457,SRMV,1788775,1104906.281
3459,SRMV,3802710,2354175.832
4270,SRMV,7820399,0
6009,SRMV,3560853,4349899.839
6055,SRMV,2324613,2308027.93
6072,SRMV,11749621,0
6462,SRMV,4391058,0
6595,SRMV,184275,0
6641,SRMV,4743250,6086794.294
7135,SRMV,135278.001,0
7166,SRMV,142385,0
7246,SRMV,342284.001,0
7988,SRMV,210230.001,145194.024
7989,SRMV,280602,166534.022
8054,SRMV,213041,157636.088
8055,SRMV,14972481,0
8056,SRMV,239694,158801.774
10050,SRMV,0,0
10195,SRMV,160306,53286.809
10198,SRMV,-71713,0
10301,SRMV,23150,7583.227
10319,SRMV,584403.4,187354.314
10425,SRMV,238567,1227.116
10568,SRMV,234845,70181.484
10593,SRMV,84683,1432.106
10606,SRMV,6407.122,2125.082
10627,SRMV,289037,25449.789
10690,SRMV,639915,185726.427
10697,SRMV,115992.72,18911.901
50028,SRMV,490914.87,78917.215
50030,SRMV,1740153,0
50152,SRMV,1856617,577655.522
50389,SRMV,48633,14365.651
50488,SRMV,2355.999,0
50489,SRMV,1735044,198016.897
50490,SRMV,6024,1446.268
50625,SRMV,4253880.999,1439851.734
50638,SRMV,110715,14437.269
50810,SRMV,412245.27,77196.579
50846,SRMV,231112.86,82082.524
50973,SRMV,1395575.8,667520.034
52006,SRMV,1801995,736677.775
52175,SRMV,174419.58,56929.202
54100,SRMV,206736,14366.689
54203,SRMV,0,0
54240,SRMV,46631,14311.868
54283,SRMV,0,0
54321,SRMV,259076,83278.61
54427,SRMV,402385.897,16849.075
54518,SRMV,369564,125461.955
54637,SRMV,531264,157662.326
54677,SRMV,22244,0
54678,SRMV,707533,0
54748,SRMV,0,0
54918,SRMV,38000,11661.545
55051,SRMV,1479885.024,450926.738
55075,SRMV,1213353,410784.635
55089,SRMV,5917200,2467929.837
55117,SRMV,2111359.23,799999.517
55120,SRMV,2325461.002,651903.385
55122,SRMV,581990.64,177707.195
55165,SRMV,104320,70701.519
55218,SRMV,3310028,1393217.127
55220,SRMV,2943986,1231158.062
55221,SRMV,941018,426961.807
55309,SRMV,1194968,440215.32
55358,SRMV,5896855.6,2625295.826
55380,SRMV,13416477,5792253.044
55395,SRMV,207865,152298.825
55404,SRMV,3236671,1244802.024
55418,SRMV,2172773,950592.754
55419,SRMV,4969129,1750754.159
55433,SRMV,154915,114823.979
55467,SRMV,3736012,1673379.999
55486,SRMV,343098,186652.554
55556,SRMV,15179,0
55620,SRMV,4217187,1726793.322
55714,SRMV,3377782,1392160.128
55857,SRMV,92769,28698.772
56248,SRMV,560402,171967.244
56456,SRMV,3381761,3692584.12
56523,SRMV,26514,0.002
56603,SRMV,115143,86503.207
56604,SRMV,128073,93943.5
56787,SRMV,503840.54,155236.835
57160,SRMV,14073,0
57161,SRMV,14074,0
57162,SRMV,28154,0
57884,SRMV,181373,116421.035
58310,SRMV,163887,0
58428,SRMV,45140.76,13760.69
58645,SRMV,113778,0
59947,SRMV,22053,0
60925,SRMV,5744482,2569574.731
60926,SRMV,5059476,2137372.393
60927,SRMV,5900917,2313247.16
60928,SRMV,181618.997,186593.449
61262,SRMV,163168,0
61646,SRMV,118026,0
61647,SRMV,0,0
61839,SRMV,1296.49,0
62617,SRMV,209271,0
62854,SRMV,38988,0
63128,SRMV,94308,0
63295,SRMV,205053,0
63627,SRMV,3952,0
63766,SRMV,34851,0
64081,SRMV,180727,0
64261,SRMV,2066,0
64262,SRMV,2110,0
64263,SRMV,1683,0
64305,SRMV,1565,0
64306,SRMV,2631,0
64307,SRMV,36226,0
64444,SRMV,2835,0
65257,SRMV,1930,0
65351,SRMV,3373,0
65483,SRMV,9687,0
66112,SRMV,80876,0
66193,SRMV,0,0
66588,SRMV,2213,0
66589,SRMV,1837,0
66590,SRMV,2200,0
66592,SRMV,0,0
66607,SRMV,2290,0
66608,SRMV,2315,0
66610,SRMV,2225,0
66759,SRMV,25404,0
66954,SRMV,65233,0
67515,SRMV,0,0
67521,SRMV,0,0
67522,SRMV,0,0
67523,SRMV,0,0
67524,SRMV,0,0
67527,SRMV,0,0
204,SRMW,8101628,0
862,SRMW,0,0
889,SRMW,5898854,6644539.025
913,SRMW,13741.999,8782.41
934,SRMW,263.999,666.779
935,SRMW,35.999,34.379
936,SRMW,189.001,144.381
937,SRMW,47,41.405
941,SRMW,36,25.058
943,SRMW,230.003,207.665
946,SRMW,104.999,84.768
948,SRMW,0,0
949,SRMW,202.002,156.954
955,SRMW,33033.997,160.485
957,SRMW,1023,50636.808
958,SRMW,164,145.44
959,SRMW,123,92.198
963,SRMW,643132,820261.72
964,SRMW,0,0
965,SRMW,66,4.736
969,SRMW,235.001,187.01
971,SRMW,462.001,340.43
976,SRMW,708926,1145738.565
1109,SRMW,834919.002,0
1127,SRMW,16.001,12.256
1166,SRMW,59.004,43.368
2082,SRMW,0,0
2099,SRMW,1022,0
2103,SRMW,15782494,16829998.549
2106,SRMW,176120,0
2107,SRMW,3050511,3532883.106
2108,SRMW,-129965,0
2123,SRMW,16622.997,6543.26
2126,SRMW,206,252.071
2127,SRMW,0,0
2137,SRMW,136.998,226.862
2138,SRMW,17,31.37
2140,SRMW,19,16.17
2141,SRMW,0,0
2164,SRMW,10.999,12.249
2167,SRMW,4710704,4745547.382
2168,SRMW,5937643,6532567.832
6017,SRMW,3082246,3794291.578
6140,SRMW,36142,0
6153,SRMW,9179744,0
6155,SRMW,769218,861520.39
6238,SRMW,64,118.411
6563,SRMW,240,255.524
6650,SRMW,12.74,0
6651,SRMW,30,0
6652,SRMW,0,0
7405,SRMW,7,6.288
7406,SRMW,31,26.866
7425,SRMW,39520,30633.378
7470,SRMW,7,12.413
7474,SRMW,9194,0
7556,SRMW,18.999,31.113
7604,SRMW,1968210,878077.858
7749,SRMW,74293,54015.991
7754,SRMW,12118,9203.774
7757,SRMW,6922803,2865641.841
7760,SRMW,62687,47485.151
7818,SRMW,20106,8156.076
7842,SRMW,1075.001,625.227
7848,SRMW,197249.004,149391.802
7854,SRMW,171,143.318
7860,SRMW,0,0
7934,SRMW,560.998,459.761
7964,SRMW,140548,93738.705
7990,SRMW,80,68.596
8016,SRMW,64,0
8110,SRMW,0,0
10430,SRMW,43278,12637.53
10520,SRMW,11436.001,0
10865,SRMW,885894,0
10866,SRMW,23362,0
10867,SRMW,300668,94099.165
50566,SRMW,19341,12307.95
50721,SRMW,14166.999,0
50969,SRMW,182383.207,41561.423
54360,SRMW,0,0
54780,SRMW,234979.208,83792.138
54858,SRMW,31.003,35.93
55201,SRMW,75819.998,53123.761
55202,SRMW,42403,26471.211
55204,SRMW,3209,3610.613
55234,SRMW,196196,140900.731
55237,SRMW,169974,102620.3
55334,SRMW,2457662,1094059.726
55340,SRMW,4087322,1863066.524
55417,SRMW,778.12,512.91
55447,SRMW,20064,14846.406
55496,SRMW,712.002,4343.459
55856,SRMW,12483004,12434139.875
56053,SRMW,174,140.46
56114,SRMW,0,0
56116,SRMW,73,65.9
56117,SRMW,39.999,35.442
56118,SRMW,27,24.254
56126,SRMW,0,0
56127,SRMW,87295,27881.141
56128,SRMW,0,0
56309,SRMW,78973,23658.701
56376,SRMW,1660,0
56408,SRMW,5426,0
56478,SRMW,110412,31995.286
56529,SRMW,21925,0.001
56536,SRMW,92300,0
56537,SRMW,97290,0
56538,SRMW,6306,0
56555,SRMW,96486,0
56597,SRMW,32.001,26.541
56598,SRMW,12,9.228
56600,SRMW,32,35.932
56856,SRMW,255871,0
56896,SRMW,22422,0
57072,SRMW,538943,140488.375
57189,SRMW,377168,0
57342,SRMW,394279,0
57493,SRMW,321384,0
57675,SRMW,433832,0
57767,SRMW,2597,0
57928,SRMW,5423,3234.229
57946,SRMW,8125,6627.376
58008,SRMW,676067,0
58111,SRMW,228951,0
58683,SRMW,511878,0
58924,SRMW,606875,0
58925,SRMW,949341,0
59021,SRMW,334101,0
59310,SRMW,16475,0
59635,SRMW,19143,0.001
59664,SRMW,3689,3871.482
59714,SRMW,0,0
59729,SRMW,4336,0
59776,SRMW,943,0
59902,SRMW,544020,0
60673,SRMW,15060,0
60705,SRMW,4260,0
60706,SRMW,4576,0
60707,SRMW,4231,0
61135,SRMW,4302,0
61161,SRMW,691663,0
61316,SRMW,4400,0
61450,SRMW,2826,0
61566,SRMW,4384,0
61787,SRMW,404332,0
61826,SRMW,5253,0
61878,SRMW,2572,0
61990,SRMW,266,0
62420,SRMW,234240,0
62451,SRMW,2986,0
62563,SRMW,875410,0
62607,SRMW,2080,0
62624,SRMW,836127,0
62647,SRMW,0,0
62681,SRMW,2858,0
62735,SRMW,7143,0
62893,SRMW,378728,0
63025,SRMW,578996,0
63384,SRMW,331303,0
63399,SRMW,2839,0
63618,SRMW,4651,0
63656,SRMW,3713,0
63790,SRMW,3612,0
63830,SRMW,3240,0
63845,SRMW,23680,0
63945,SRMW,4036,0
63946,SRMW,3768,0
63952,SRMW,4170,0
63968,SRMW,3173,0
64016,SRMW,4044,0
64043,SRMW,4482,0
64058,SRMW,3177,0
64059,SRMW,3337,0
64100,SRMW,4139,0
64122,SRMW,3927,0
64124,SRMW,3399,0
64159,SRMW,4183,0
64201,SRMW,4336,0
64224,SRMW,233643,0
64228,SRMW,4113,0
64229,SRMW,4064,0
64243,SRMW,2006,0
64254,SRMW,3998,0
64257,SRMW,3716,0
64269,SRMW,3618,0
64288,SRMW,1403,0
64362,SRMW,2994,0
64364,SRMW,1708,0
64381,SRMW,611757,0
64416,SRMW,4595,0
64464,SRMW,2157,0
64465,SRMW,3842,0
64466,SRMW,3765,0
64629,SRMW,2415,0
64637,SRMW,334766,0
64661,SRMW,744045,0
64662,SRMW,328558,0
64741,SRMW,4355,0
64742,SRMW,4411,0
64786,SRMW,4454,0
64787,SRMW,5869,0
64789,SRMW,7836,0
64982,SRMW,15490,0
65127,SRMW,17297,0
65227,SRMW,3564,0
65230,SRMW,22746,0
65316,SRMW,716682,0
65349,SRMW,156358,0
65350,SRMW,460239,0
65412,SRMW,19026,0
65413,SRMW,2711,0
65415,SRMW,3725,0
65417,SRMW,3601,0
65715,SRMW,623785,0
65726,SRMW,11199,0
65731,SRMW,3988,0
65732,SRMW,3945,0
65774,SRMW,3828,0
65797,SRMW,1559,0
65803,SRMW,672,0
65969,SRMW,0,0
66031,SRMW,4195,0
66032,SRMW,3990,0
66033,SRMW,4549,0
66068,SRMW,2870,0
66078,SRMW,3211,0
66079,SRMW,3524,0
66083,SRMW,3774,0
66085,SRMW,3988,0
66093,SRMW,55460,0
66159,SRMW,1790,0
66507,SRMW,4037,0
66508,SRMW,3811,0
66820,SRMW,461,0
66826,SRMW,5391,0
2,SRSO,138682,0
3,SRSO,8675796.001,5492459.55
4,SRSO,514503.999,0
7,SRSO,0,0
10,SRSO,1396260.002,877874.75
11,SRSO,196724.001,0
12,SRSO,154493,0
13,SRSO,263302,0
14,SRSO,343509,0
15,SRSO,454677,0
16,SRSO,326569.999,0
17,SRSO,409418.001,0
18,SRSO,233391,0
19,SRSO,222193.999,0
20,SRSO,183203.001,0
21,SRSO,118777,0
26,SRSO,3399765,3277111.004
38,SRSO,315281.001,0
53,SRSO,4518,0
55,SRSO,16133,0
56,SRSO,1341342,646064.636
533,SRSO,3342941,1597627.103
641,SRSO,2255522.996,1659855.238
643,SRSO,4184498,1764529.418
649,SRSO,23036612,0
702,SRSO,396970,0
703,SRSO,10228093,11173923.435
704,SRSO,17005,0
706,SRSO,37352.001,0
707,SRSO,99370.002,0
710,SRSO,17824581,7122407.867
712,SRSO,70291.002,0
715,SRSO,-117.999,0
717,SRSO,29197,0
718,SRSO,12009,0
719,SRSO,98025.001,0
720,SRSO,134373,0
722,SRSO,120162,0
723,SRSO,100414.002,0
724,SRSO,34739,0
725,SRSO,43577,0
728,SRSO,2239181,1439009.569
729,SRSO,35022.999,0
752,SRSO,42859.001,0
753,SRSO,882,686.548
759,SRSO,166166,0
760,SRSO,111541.001,0
761,SRSO,426441,0
2047,SRSO,1019163,297141.062
2048,SRSO,194,0
2049,SRSO,3271540,2023538.044
2068,SRSO,57966,27844.2
2070,SRSO,2141802,1131894.851
6001,SRSO,14758529,0
6002,SRSO,15846086,18109178.3
6051,SRSO,14340224,0
6061,SRSO,2859547,1112468.211
6073,SRSO,9488042.3,5572989.916
6087,SRSO,68713,0
6124,SRSO,18174,20877.3
6130,SRSO,50715,0
6131,SRSO,267212,0
6133,SRSO,198670,0
6188,SRSO,128932,0
6189,SRSO,-432696.999,0
6257,SRSO,6461453,8325583.984
6258,SRSO,1074.002,0
7063,SRSO,745690.998,498577.354
7191,SRSO,6408,0
7348,SRSO,331,931.6
7697,SRSO,862164,262307.94
7698,SRSO,514101,155830.011
7710,SRSO,13682165,5592225.4
7715,SRSO,88398.999,101943.564
7721,SRSO,1584807,569454.786
7764,SRSO,38162,32348.989
7765,SRSO,242812,187556.359
7768,SRSO,77220.002,46358.001
7813,SRSO,425167,289413.558
7829,SRSO,155723,122306.72
7897,SRSO,6460477,2664888.675
7916,SRSO,521787,366819.72
7917,SRSO,3533099,1443327.843
7946,SRSO,2968409,1265773.002
10120,SRSO,0,0
10121,SRSO,0,0
10216,SRSO,302916.07,35002.647
10233,SRSO,421179.9,5535.62
10361,SRSO,86287,51547.192
10416,SRSO,487067.41,158500.694
10426,SRSO,358025,69268.65
10560,SRSO,483218.162,22830.041
10605,SRSO,375788,34334.913
10610,SRSO,486458,50495.523
10699,SRSO,283727,15230.397
50146,SRSO,47476,15537.886
50201,SRSO,123905,0
50250,SRSO,336209.56,26765.816
50359,SRSO,0,0
50398,SRSO,624847,63907.059
50465,SRSO,40318.656,1558.539
50804,SRSO,433203.81,61345.945
52140,SRSO,610729.26,20919.31
54004,SRSO,193626.36,49091.267
54096,SRSO,462678.301,115263.475
54101,SRSO,481132,92018.615
54216,SRSO,139284,14174.29
54239,SRSO,403.44,347.388
54281,SRSO,103894,6674.76
54322,SRSO,8864,0
54323,SRSO,100.001,82.479
54358,SRSO,382715.186,33194.057
54429,SRSO,388270.42,15268.509
54457,SRSO,0,0
54462,SRSO,93,0
54464,SRSO,359311.472,13069.264
54550,SRSO,47637,14744.591
54566,SRSO,0,0
54752,SRSO,448819,1321.328
54763,SRSO,290729.526,8507.177
54789,SRSO,490545.251,92486.73
54802,SRSO,705660,47905.889
54813,SRSO,0,0
54818,SRSO,0,0
54839,SRSO,42,40.586
54845,SRSO,29,5.226
54848,SRSO,0,0
54877,SRSO,0,0
54906,SRSO,0,0
55040,SRSO,146545,54517.164
55044,SRSO,158420.692,21805.486
55061,SRSO,237729.996,146127.917
55128,SRSO,258674.001,153252.357
55138,SRSO,195,0
55141,SRSO,569393.001,382823.016
55152,SRSO,0,0
55241,SRSO,1510597,678208.517
55244,SRSO,54123.001,39923.728
55267,SRSO,200154,134538.226
55271,SRSO,2712170,1177256.135
55274,SRSO,0,0
55304,SRSO,36237,21947.777
55319,SRSO,0,0
55332,SRSO,88459,90345.378
55382,SRSO,8738658,3780146.637
55406,SRSO,2439623,1098961.825
55409,SRSO,25537,29578.85
55411,SRSO,4078887,1780385.067
55440,SRSO,4769712,2112408.625
55672,SRSO,90264,73323.3
55965,SRSO,9055103,3731494.509
56015,SRSO,138,0
56018,SRSO,46300,31277.3
56076,SRSO,83,26.601
56150,SRSO,9107240,3830974.495
56522,SRSO,32902.002,0
56870,SRSO,31667,0.001
57026,SRSO,46886,0
57037,SRSO,3704258,1623235.153
57408,SRSO,7768,0
57467,SRSO,29510.019,0
57502,SRSO,17439,0
57909,SRSO,390207,46.359
58011,SRSO,1792,0
58064,SRSO,0,0
58482,SRSO,12198,0
58484,SRSO,41514.999,24980.948
58485,SRSO,1096,0
58572,SRSO,3472,0
58628,SRSO,48566,0
58892,SRSO,25157,0
58893,SRSO,3197,0
59221,SRSO,30311,0.001
59335,SRSO,3879,0.001
59449,SRSO,41635,0
59450,SRSO,171559,0
59535,SRSO,34779,0
59556,SRSO,8639,0
59650,SRSO,5397,0
59689,SRSO,54069,0
59690,SRSO,77604,0
59691,SRSO,83702,0
59862,SRSO,51472,0
59863,SRSO,55001,0
59864,SRSO,55658,0
59865,SRSO,51148,0
59876,SRSO,53906,0
59891,SRSO,39547,0
59894,SRSO,60941,0
59896,SRSO,206730,0
59897,SRSO,206730,0
60063,SRSO,93470,0
60064,SRSO,188168,0
60082,SRSO,140911,0
60084,SRSO,306615.165,6333.897
60184,SRSO,17739,0
60303,SRSO,91683,0
60306,SRSO,107190,0
60340,SRSO,254173,43864.071
60448,SRSO,1516,0
60469,SRSO,25760,0
60512,SRSO,1389,0
60513,SRSO,1466,0
60514,SRSO,1426,0
60515,SRSO,1379,0
60544,SRSO,1710,0
60550,SRSO,375360,0
60552,SRSO,84242,0
60554,SRSO,91603,0
60583,SRSO,164839,0
60585,SRSO,1768,0
60586,SRSO,4283,0
60679,SRSO,13869,0
60680,SRSO,10742,0
60702,SRSO,29199,0
60741,SRSO,39715,0
60930,SRSO,5049,0
61000,SRSO,0,0
61208,SRSO,5580,0
61213,SRSO,367898,0
61385,SRSO,38433,4503.849
61386,SRSO,40032,0
61387,SRSO,62792.999,0.002
61397,SRSO,2783,0
61441,SRSO,2600,0
61459,SRSO,5843,0
61468,SRSO,1833,0
61554,SRSO,3810,0
61648,SRSO,225198,0
61696,SRSO,378200,0
61740,SRSO,5310,0
61785,SRSO,336921,0
61927,SRSO,52568,33254.762
62057,SRSO,83665,0
62058,SRSO,171475,0
62163,SRSO,123859,0
62165,SRSO,177055,0
62367,SRSO,207561,0
62375,SRSO,269768,0
62377,SRSO,93957,0
62392,SRSO,7204,0
62393,SRSO,1058,0
62409,SRSO,4519,0
62436,SRSO,45910,0
62449,SRSO,365514.52,212983.728
62584,SRSO,345062,0
62878,SRSO,3732,0
62879,SRSO,2808,0
62880,SRSO,1955,0
62881,SRSO,2945,0
62882,SRSO,2888,0
62883,SRSO,4405,0
62884,SRSO,2459,0
62885,SRSO,4557,0
62886,SRSO,3240,0
62887,SRSO,2703,0
62960,SRSO,2656,0
63062,SRSO,20595,0
63350,SRSO,116180,0
63522,SRSO,406590,0
63535,SRSO,2293,1.695
63721,SRSO,460283,0
63754,SRSO,140206,0
63765,SRSO,201925,0
63775,SRSO,1366,54.209
63814,SRSO,47356,0
64011,SRSO,2024,0
64150,SRSO,185182,0
64151,SRSO,156964,0
64191,SRSO,229487,0
64211,SRSO,56510,0
64226,SRSO,1875,0
64275,SRSO,5521,0
64276,SRSO,6554,0
64277,SRSO,5140,0
64278,SRSO,2945,0
64279,SRSO,4823,0
64280,SRSO,5878,0
64281,SRSO,6352,0
64282,SRSO,5398,0
64283,SRSO,3380,0
64284,SRSO,2939,0
64285,SRSO,6470,0
64286,SRSO,4152,0
64335,SRSO,346315,0
64469,SRSO,163033,0
64565,SRSO,5106,0
64569,SRSO,3698,0
64570,SRSO,3914,0
64571,SRSO,5659,0
64582,SRSO,4460,0
64583,SRSO,5849,0
64584,SRSO,4400,0
64585,SRSO,4317,0
64586,SRSO,4592,0
64757,SRSO,141080,0
64838,SRSO,233721,0
64840,SRSO,146047,0
64841,SRSO,290638,0
65036,SRSO,144789,0
65376,SRSO,239305,0
65481,SRSO,5581,0
65697,SRSO,1317,0
65727,SRSO,6517,0
65728,SRSO,4969,0
65729,SRSO,2147,0
65730,SRSO,5468,0
65759,SRSO,5743,0
65994,SRSO,5237,0
65995,SRSO,5669,0
66024,SRSO,3509,0
66026,SRSO,1179,0
66171,SRSO,62598,0
66172,SRSO,0,0
66190,SRSO,3879,0
66199,SRSO,3526,0
66200,SRSO,3358,0
66205,SRSO,5247,0
66344,SRSO,6363,0
66346,SRSO,6411,0
66350,SRSO,5484,0
66353,SRSO,5089,0
66418,SRSO,43931,0
66542,SRSO,108223,0
66825,SRSO,0,0
66936,SRSO,967,0
66991,SRSO,13326,0
67240,SRSO,1081,0
67241,SRSO,0,0
67245,SRSO,245,0
67246,SRSO,926,0
70454,SRSO,207099.996,150403.378
46,SRTV,30820509.999,0
47,SRTV,78686.003,37420.817
48,SRTV,453373,0
49,SRTV,1072651.997,0
